Date,CVX,GLD,HD,HDFCBANK.NS,ICICIBANK.NS,INFY.NS,KO,LOW,MA,ONGC.NS,PEP,RELIANCE.NS,SLV,TCS.NS,V,XOM
2021-03-29,86.82335662841797,160.30999755859375,267.4356689453125,706.2615356445312,559.5663452148438,1176.283935546875,46.396339416503906,171.87030029296875,352.09063720703125,74.9482192993164,123.99888610839844,904.4366455078125,22.90999984741211,2695.953369140625,206.7655792236328,47.39440155029297
2021-03-30,86.01941680908203,157.57000732421875,269.7542724609375,735.8133544921875,572.0431518554688,1219.5076904296875,45.7932243347168,173.14593505859375,347.5210876464844,75.75332641601562,122.05510711669922,920.1480102539062,22.260000228881836,2776.6083984375,204.24984741210938,46.808162689208984
2021-03-31,85.09371948242188,159.9600067138672,270.13482666015625,707.3744506835938,562.9998168945312,1204.3223876953125,45.41413497924805,173.29177856445312,345.4350280761719,74.76524353027344,121.12177276611328,908.26806640625,22.700000762939453,2793.57470703125,204.0860137939453,46.09806823730469
2021-04-01,85.87328338623047,161.97999572753906,272.3471984863281,704.106689453125,574.8963012695312,1219.419677734375,45.24181365966797,174.33053588867188,352.4689636230469,76.37545013427734,120.97618103027344,916.7699584960938,23.149999618530273,2782.278564453125,209.03079223632812,47.38613510131836
2021-04-05,84.86634826660156,161.9199981689453,279.11712646484375,686.5128173828125,552.5059204101562,1241.163818359375,45.50028610229492,176.52645874023438,357.3393249511719,75.71672058105469,122.58599853515625,903.5071411132812,23.09000015258789,2847.2421875,211.132080078125,46.651283264160156
2021-04-06,84.11115264892578,163.22000122070312,277.6835021972656,682.0848388671875,547.3314819335938,1242.1761474609375,45.827693939208984,176.95474243164062,358.55206298828125,76.08268737792969,123.02271270751953,899.74365234375,23.34000015258789,2869.9228515625,210.75613403320312,46.519161224365234
2021-04-07,84.60650634765625,162.75999450683594,276.524169921875,685.3762817382812,558.6959228515625,1259.033935546875,45.905242919921875,176.47183227539062,360.01702880859375,76.59503936767578,122.80010223388672,908.1548461914062,23.329999923706055,2875.81201171875,211.35379028320312,46.72560501098633
2021-04-08,83.65641021728516,164.50999450683594,278.25872802734375,678.556640625,557.7770385742188,1267.5291748046875,45.76738739013672,176.96388244628906,366.9134826660156,75.8265151977539,122.05510711669922,909.288330078125,23.6200008392334,2916.2060546875,212.73214721679688,46.23843765258789
2021-04-09,83.57518768310547,163.27000427246094,282.506591796875,673.3235473632812,547.62158203125,1268.585693359375,45.819068908691406,180.88204956054688,369.18646240234375,75.972900390625,122.08081817626953,898.723388671875,23.40999984741211,2920.513671875,214.48646545410156,46.1310920715332
2021-04-12,82.64949035644531,162.27999877929688,283.8870849609375,647.4183349609375,520.87890625,1255.11669921875,45.96554946899414,182.8319854736328,368.953369140625,71.7643814086914,122.46614074707031,866.5751342773438,23.040000915527344,2853.967041015625,213.47434997558594,45.825599670410156
